"respid","interviewstart","q1_purchases_last6months","q2_timesin12months","q3_visitstore12months","q4_visitweb12months","q3_1_purchoff12months","q4_1_purchonline12months","typeofcustomer","typeofvisits","segments","q5_clothes","q5_shoes","q5_bags","q5_personalcare","q5_others","q5_others_desc","q6_purchinstore_websearch","q7_purchonl_searchinstore","q8_purchinstore_searchmobile","q10_purchinstore_homedelivery","q11_purchonline_pickupstore","q12_1_instore_homedeliv_weight","q12_2_instore_homedeliv_brandedbags","q12_3_instore_homedeliv_differentsender","q12_4_instore_homedelive_neverhomedelivery","q12_5_instore_homedel_other","q12_6_instore_homedel_other_esp","q13_1_online_storedel_sendingfees","q13_2_online_storedel_return","q13_3_online_storedel_unknownaddress","q13_4_online_storedel_visitstore","q13_5_online_storedel_neverused","q13_6_online_storedel_other","q13_7_online_storedel_other_esp","q14_storelocationaccesibility","q15_webaccesibility","q16_instore_access_product_anywhere","q17_online_access_product_anywhere","q18_instore_shortdeliverytime","q19_online_shortdeliverytime","q20_instore_information_employees","q21_online_information_web_mails","q22_instore_infoaboutproducts","q23_online_infoaboutproducts","q24_instore_assortment","q25_online_assortment","q26_instore_productform_assurance","q27_online_productform_assurance","q28_instore_assort_lasting","q29_online_assort_lasting","q30_instore_deliverytime","q31_online_deliverytime","q32_online_info_deliverytime","q33_instore_return_policy","q34_online_return_policy","q35_instore_payment_methods","q36_online_payment_methods","q37_instore_kindness_employees","q38_instore_tidyness","q39_online_attractivedesign","q40_online_clarityportfolio","q41_online_peaceofmindinfo_privacysecurity","q42_instore_pleasant_socialinteraction","q43_online_pleasant_socialinteraction","q44_satisfaction_products_brand","q45_satisfaction_instore_brand","q46_satisfaction_web_brand","q47_instore_search_alternat","q48_online_search_alternat","q49_futureint_productsbrand","q50_futureint_instorepurch","q51_futureint_onlinepurch","q52_out10_instoreBrand_totalinstore","q53_out10_onlineBrand_totalinstore","q54_instore_recomend","q55_online_recomend","q56_newchannel_attitud","q57_instore_prices_to_otherbrands","q58_online_pricesto_otheronline","q59_online_sendingfees_toothers","q60_instore_impreducingtime","q61_online_impreducingtime","q62_out10_instoreBrand_totalinstore","q63_out10_onlineBrand_totalinstore","q64_Sex","q65_age","q_65_recoded_age","q66_marital_status","q67_peopleathome","q68_childrenunder14","q69_localzipnumber","q70_state","q71_town_pop","q72_educationlevel","q73_occupation","q74_monthlyincome","distance_km","distance_minutes"
"86",2015-03-26 04:25:00,"YES","50-59%","YES","YES","More than five times","Once","In-store & online","visitboth","Omnichannel customer and user","YES","NO","NO","NO","NO",NA,6,2,9,6,5,"YES","NO","NO","NO","NO",NA,"NO","YES","NO","NO","NO","NO",NA,7,7,7,6,7,6,7,7,7,7,7,7,7,7,7,6,7,6,6,7,7,8,6,8,7,7,7,6,7,5,7,6,4,7,6,6,8,8,8,8,5,5,"Investigar nuevos canales es una pérdida de tiempo",5,5,5,5,5,6,6,"Male",39,"De 25 a 40 años","Casado/a",3,"Uno","6800","BADAJOZ","De 20000 a 99999 habitantes","Estudios universitarios","Trabaja por cuenta ajena","De 1.500 a 1.999,99 €",26.6,36
"861",2015-04-08 17:03:00,"YES","10-19%","YES","YES","Twice or three times","Twice or three times","In-store & online","visitboth","Omnichannel customer and user","YES","NO","YES","NO","NO",NA,6,6,7,5,6,"YES","NO","NO","NO","NO",NA,"NO","YES","NO","NO","NO","NO",NA,7,8,8,8,8,9,9,9,8,9,8,9,8,9,9,9,9,9,9,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,10,10,6,4,6,7,"Soy cauteloso a la hora de probar nuevos canales",7,7,7,7,8,6,4,"Female",47,"De 41 a 60 años","Casado/a",4,"Uno","45340","TOLEDO","De 5000 a 19999 habitantes","Estudios universitarios","Trabaja por cuenta ajena","De 2.000 a 2.499,99 €",46.7,34
"863",2015-04-08 17:03:00,"YES","20-29%","YES","YES","Twice or three times","Three or four times","In-store & online","visitboth","Omnichannel customer and user","YES","NO","NO","NO","NO",NA,6,4,7,4,4,"NO","NO","NO","YES","NO",NA,"NO","NO","NO","YES","NO","NO",NA,10,9,8,6,8,7,6,6,7,6,8,8,7,9,7,7,8,7,9,7,7,8,8,8,9,10,8,10,10,9,8,10,9,8,2,10,9,10,5,6,9,10,"Me gusta comprar en el mismo canal",8,9,5,6,7,5,6,"Female",53,"De 41 a 60 años","Casado/a",2,"Ninguno","8016","BARCELONA","Más de 1000000 habitantes","Enseñanza primaria (EGB/ESO)","Labores de casa","De 500 a 999,99 €",10.8,26
"865",2015-04-08 17:07:00,"YES","30-39%","YES","YES","Twice or three times","More than five times","In-store & online","visitboth","Omnichannel customer and user","YES","NO","YES","NO","NO",NA,10,10,10,9,10,"NO","NO","NO","YES","NO",NA,"YES","NO","NO","NO","NO","NO",NA,10,10,10,10,10,9,9,10,10,10,9,10,10,10,9,10,9,10,10,10,9,9,10,10,9,10,10,10,9,9,10,9,9,9,10,10,10,10,10,10,9,10,"Disfruto explorando canales alternativos",10,10,9,10,10,10,10,"Female",40,"De 25 a 40 años","Casado/a",4,"Dos","34190","PALENCIA","De 100000 a 499999 habitantes","Enseñanza primaria (EGB/ESO)","Labores de casa","De 3.000 a 3.499,99 €",8.7,16
"868",2015-04-08 17:19:00,"YES","40-49%","YES","YES","Twice or three times","Once","In-store & online","visitboth","Omnichannel customer and user","YES","NO","NO","NO","NO",NA,2,2,2,2,2,"YES","NO","NO","NO","NO",NA,"NO","YES","NO","NO","NO","NO",NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,"Soy cauteloso a la hora de probar nuevos canales",5,5,5,5,5,5,5,"Female",47,"De 41 a 60 años","Casado/a",5,"Uno","28880","MADRID","De 20000 a 99999 habitantes","Doctorado","Trabaja por cuenta propia","De 2.000 a 2.499,99 €",8.3,12
"87",2015-03-26 04:25:00,"YES","60-69%","YES","NO","More than five times",NA,"In-store shopper","visitstore","In-store customer_monochannel user","YES","NO","YES","NO","NO",NA,0,0,7,6,0,"YES","NO","NO","NO","NO",NA,NA,NA,NA,NA,NA,NA,NA,10,10,10,10,10,10,10,10,10,10,10,9,10,10,10,10,10,10,10,10,10,10,10,10,9,7,8,8,10,7,10,10,8,10,10,10,10,10,6,6,10,10,"Soy cauteloso a la hora de probar nuevos canales",7,7,8,10,10,10,10,"Male",28,"De 25 a 40 años","Soltero/a",1,"Ninguno","38296","SANTA CRUZ DE TENERIFE","De 100000 a 499999 habitantes","Estudios universitarios","Trabaja por cuenta propia","De 1.000 a 1.249,99 €",6.3,9
"876",2015-04-08 17:36:00,"YES","20-29%","YES","YES","More than five times","Twice or three times","In-store & online","visitboth","Omnichannel customer and user","YES","YES","YES","NO","NO",NA,10,7,3,0,10,NA,NA,NA,NA,NA,NA,"YES","NO","YES","NO","NO","NO",NA,10,10,10,10,10,10,3,9,10,10,8,8,10,10,10,10,10,10,10,10,10,10,10,0,0,10,9,7,0,8,10,10,10,10,10,7,4,7,9,4,8,10,"Disfruto explorando canales alternativos",10,10,2,0,6,4,5,"Female",20,"Menos de 25 años","Soltero/a",2,"Ninguno","14015","CÓRDOBA","De 100000 a 499999 habitantes","Enseñanza secundaria (BUP/Bachillerato/FP)","Estudiante","Menos de 500 €",93.6,70
"882",2015-04-08 18:24:00,"YES","40-49%","YES","YES","More than five times","Once","In-store & online","visitboth","Omnichannel customer and user","YES","NO","NO","NO","NO",NA,7,7,7,1,5,"YES","NO","NO","NO","NO",NA,"NO","NO","YES","NO","NO","NO",NA,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,8,7,7,7,7,7,7,7,7,7,7,7,7,7,7,8,6,8,5,8,7,"Disfruto explorando canales alternativos",7,7,6,6,6,9,2,"Female",44,"De 41 a 60 años","Soltero/a",2,"Ninguno","33202","ASTURIAS","De 100000 a 499999 habitantes","Master","Trabaja por cuenta ajena","De 1.500 a 1.999,99 €",1.6,9
"883",2015-04-08 18:31:00,"YES","10-19%","YES","YES","Twice or three times","Twice or three times","In-store & online","visitboth","Omnichannel customer and user","YES","NO","NO","NO","NO",NA,7,8,7,6,7,"NO","NO","NO","YES","NO",NA,"NO","YES","NO","NO","NO","NO",NA,7,6,7,7,7,7,4,5,6,6,7,6,6,7,6,5,6,7,5,6,7,5,7,7,7,3,5,5,6,6,6,7,5,6,7,8,7,8,7,3,6,7,"Disfruto explorando canales alternativos",9,8,6,7,7,7,2,"Female",28,"De 25 a 40 años","Soltero/a",4,"Ninguno","14014","CÓRDOBA","De 100000 a 499999 habitantes","Estudios universitarios","Estudiante","De 500 a 999,99 €",6.3,31
"884",2015-04-08 18:34:00,"YES","30-39%","YES","YES","Three or four times","Once","In-store & online","visitboth","Omnichannel customer and user","YES","YES","YES","YES","NO",NA,4,3,3,1,0,"YES","NO","NO","NO","NO",NA,NA,NA,NA,NA,NA,NA,NA,8,8,5,7,7,6,6,7,7,7,8,8,8,7,8,7,9,8,8,8,7,9,8,8,8,8,8,8,9,7,8,7,7,7,6,8,9,7,7,6,8,8,"Disfruto explorando canales alternativos",6,6,5,3,3,7,7,"Female",45,"De 41 a 60 años","Casado/a",4,"Uno","39700","CANTABRIA","De 20000 a 99999 habitantes","Master","Trabaja por cuenta ajena","De 1.500 a 1.999,99 €",37.3,34
"8845",2015-04-20 11:11:00,"YES","50-59%","NO","YES",NA,"Twice or three times","Online shopper","visitweb","Online customer_monochannel user","YES","YES","YES","YES","NO",NA,5,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,10,5,10,6,5,3,7,6,6,6,6,6,5,6,6,6,5,10,3,7,7,7,5,5,7,7,7,0,0,7,7,7,7,7,8,7,8,10,10,8,8,"Soy cauteloso a la hora de probar nuevos canales",5,5,5,8,8,10,10,"Female",50,"De 41 a 60 años","Casado/a",3,"Ninguno","44003","TERUEL","De 20000 a 99999 habitantes","Enseñanza secundaria (BUP/Bachillerato/FP)","Trabaja por cuenta ajena","De 1.000 a 1.249,99 €",143,90
"885",2015-04-08 18:45:00,"YES","20-29%","YES","YES","Twice or three times","Twice or three times","In-store & online","visitboth","Omnichannel customer and user","NO","YES","NO","NO","NO",NA,5,5,5,5,5,"NO","NO","YES","NO","NO",NA,"NO","YES","NO","NO","NO","NO",NA,6,5,5,5,5,5,5,5,6,6,5,6,5,5,6,5,5,5,5,5,5,6,6,5,5,5,5,5,5,5,5,5,6,5,5,5,5,5,6,5,5,5,"Investigar nuevos canales es una pérdida de tiempo",5,5,5,5,5,5,5,"Male",26,"De 25 a 40 años","Soltero/a",4,"Ninguno","46020","VALENCIA","De 500000 a 1000000 habitantes","Enseñanza primaria (EGB/ESO)","Trabaja por cuenta ajena","De 1.000 a 1.249,99 €",0.85,11
"89",2015-03-26 04:26:00,"YES","50-59%","YES","YES","Three or four times","Twice or three times","In-store & online","visitboth","Omnichannel customer and user","YES","YES","NO","YES","NO",NA,4,8,3,0,10,NA,NA,NA,NA,NA,NA,"YES","YES","NO","YES","NO","NO",NA,9,10,8,9,9,9,8,8,8,8,6,6,8,8,7,6,8,8,8,8,8,9,9,8,9,7,8,8,8,8,9,9,9,9,8,9,9,9,9,7,8,8,"Disfruto explorando canales alternativos",7,7,6,8,8,9,3,"Female",49,"De 41 a 60 años","Casado/a",4,"Ninguno","30366","MURCIA","De 5000 a 19999 habitantes","Estudios universitarios","Labores de casa","De 2.500 a 2.999,99 €",14,19
"890",2015-04-08 19:36:00,"YES","40-49%","YES","YES","Twice or three times","Once","In-store & online","visitboth","Omnichannel customer and user","YES","NO","NO","NO","NO",NA,2,2,3,3,3,"YES","YES","NO","NO","NO",NA,"YES","YES","NO","NO","NO","NO",NA,7,7,7,7,8,6,6,7,6,6,7,7,7,7,6,7,7,7,7,6,7,7,7,6,6,6,7,7,7,7,7,7,7,7,7,6,8,7,7,6,6,6,"Investigar nuevos canales es una pérdida de tiempo",6,6,6,6,6,7,6,"Male",32,"De 25 a 40 años","Soltero/a",2,"Ninguno","47005","VALLADOLID","De 100000 a 499999 habitantes","Estudios universitarios","Trabaja por cuenta ajena","De 1.000 a 1.249,99 €",2.3,9
"898",2015-04-08 20:37:00,"YES","30-39%","YES","YES","Twice or three times","Once","In-store & online","visitboth","Omnichannel customer and user","YES","NO","YES","YES","NO",NA,6,7,2,4,3,"NO","NO","NO","YES","NO",NA,"YES","YES","NO","NO","NO","NO",NA,6,8,5,7,5,7,5,6,6,7,4,7,5,7,6,8,6,6,8,6,7,5,7,7,7,8,7,8,7,7,6,5,7,7,9,5,5,7,5,5,5,6,"Disfruto explorando canales alternativos",4,4,5,6,8,5,5,"Female",31,"De 25 a 40 años","Soltero/a",2,"Ninguno","4720","ALMERÍA","De 20000 a 99999 habitantes","Estudios universitarios","Trabaja por cuenta ajena","Menos de 500 €",15.8,14
"901",2015-04-08 21:54:00,"YES","10-19%","YES","YES","Twice or three times","Twice or three times","In-store & online","visitboth","Omnichannel customer and user","YES","YES","NO","NO","NO",NA,8,8,9,2,8,"NO","NO","NO","YES","NO",NA,"YES","YES","NO","YES","NO","NO",NA,8,10,8,8,6,7,0,7,7,7,7,7,7,7,5,4,5,6,9,7,7,8,8,9,4,10,8,9,8,6,9,9,9,8,8,9,9,9,6,6,8,8,"Soy cauteloso a la hora de probar nuevos canales",7,7,7,7,6,7,7,"Female",20,"Menos de 25 años","Vive en pareja (sin casarse)",4,"Ninguno","30002","MURCIA","De 500000 a 1000000 habitantes","Enseñanza secundaria (BUP/Bachillerato/FP)","Estudiante","Menos de 500 €",1.2,6
"902",2015-04-08 22:01:00,"YES","20-29%","YES","YES","More than five times","Twice or three times","In-store & online","visitboth","Omnichannel customer and user","YES","YES","NO","YES","NO",NA,7,7,7,5,7,"YES","NO","YES","NO","NO",NA,"NO","NO","NO","YES","NO","NO",NA,6,8,8,7,7,7,8,8,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,"Disfruto explorando canales alternativos",7,5,5,4,4,4,6,"Male",26,"De 25 a 40 años","Vive en pareja (sin casarse)",4,"Dos","21410","HUELVA","De 20000 a 99999 habitantes","Estudios universitarios","Trabaja por cuenta ajena","De 1.500 a 1.999,99 €",12,15
"903",2015-04-08 22:46:00,"YES","30-39%","YES","YES","Twice or three times","Twice or three times","In-store & online","visitboth","Omnichannel customer and user","YES","NO","YES","NO","NO",NA,7,6,6,5,5,"NO","NO","YES","NO","NO",NA,"NO","YES","NO","NO","NO","NO",NA,6,7,6,5,7,6,7,7,8,7,8,8,7,7,8,7,9,8,8,8,9,7,8,7,8,7,7,8,7,9,8,9,7,8,7,7,7,8,5,8,7,8,"Disfruto explorando canales alternativos",6,7,6,7,6,7,5,"Male",28,"De 25 a 40 años","Casado/a",7,"Uno","15800","GRANADA","Menos de 1000 habitantes","Enseñanza secundaria (BUP/Bachillerato/FP)","Trabaja por cuenta propia","De 1.000 a 1.249,99 €",51.6,45
"906",2015-04-09 00:42:00,"YES","90-100%","YES","YES","Three or four times","Once","In-store & online","visitboth","Omnichannel customer and user","YES","YES","YES","NO","NO",NA,7,7,5,5,8,"YES","NO","NO","NO","NO",NA,"NO","NO","YES","NO","NO","NO",NA,7,8,7,7,7,8,6,6,6,6,6,7,8,7,7,7,8,7,7,7,5,7,7,7,7,8,7,7,6,6,7,7,7,5,5,7,7,7,7,3,8,8,"Me gusta comprar en el mismo canal",7,7,6,5,5,1,3,"Male",44,"De 41 a 60 años","Casado/a",2,"Uno","28080","MADRID","De 500000 a 1000000 habitantes","Estudios universitarios","Trabaja por cuenta propia","De 2.000 a 2.499,99 €",0.35,6
"9080",2015-04-20 15:08:00,"YES","40-49%","NO","YES",NA,"Twice or three times","Online shopper","visitweb","Online customer_monochannel user","NO","YES","NO","NO","NO",NA,3,5,5,4,5,"YES","NO","NO","NO","NO",NA,"YES","NO","NO","NO","NO","NO",NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,6,5,5,5,5,5,5,6,5,5,5,5,5,5,5,5,5,7,7,7,6,7,7,"Soy cauteloso a la hora de probar nuevos canales",6,6,6,6,6,7,7,"Male",22,"Menos de 25 años","Soltero/a",2,"Ninguno","28240","MADRID","De 5000 a 19999 habitantes","Estudios universitarios","Trabaja por cuenta ajena","De 2.000 a 2.499,99 €",8.1,13
"9180",2015-04-20 16:55:00,"YES","0-9%","YES","YES","None","Once","Online shopper","visitboth","Online customer_omnichannel user","YES","NO","NO","NO","NO",NA,6,2,0,2,0,"NO","NO","NO","YES","NO",NA,NA,NA,NA,NA,NA,NA,NA,5,8,3,8,8,6,5,5,7,6,4,6,6,6,5,6,7,5,8,5,5,6,7,6,6,7,6,6,5,5,6,5,6,6,7,3,3,3,1,1,3,3,"Disfruto explorando canales alternativos",4,4,4,6,5,0,1,"Male",29,"De 25 a 40 años","Soltero/a",4,"Ninguno","39400","CANTABRIA","De 5000 a 19999 habitantes","Estudios universitarios","Trabaja por cuenta ajena","De 500 a 999,99 €",19.1,25
"9183",2015-04-20 16:56:00,"YES","10-19%","YES","YES","None","Once","Online shopper","visitboth","Online customer_omnichannel user","NO","YES","NO","NO","NO",NA,7,6,7,6,5,"NO","NO","NO","YES","NO",NA,"YES","NO","NO","NO","NO","NO",NA,5,7,6,7,7,7,7,6,7,5,8,8,7,8,8,8,6,7,7,6,6,7,7,6,5,7,7,6,7,7,6,8,6,7,6,6,10,10,9,7,8,7,"Soy cauteloso a la hora de probar nuevos canales",5,6,7,6,7,9,8,"Female",31,"De 25 a 40 años","Soltero/a",4,"Ninguno","12500","CASTELLÓN","De 20000 a 99999 habitantes","Estudios universitarios","Trabaja por cuenta ajena","De 1.000 a 1.249,99 €",84.9,60
"922",2015-04-09 03:42:00,"YES","20-29%","YES","YES","Twice or three times","More than five times","In-store & online","visitboth","Omnichannel customer and user","YES","NO","NO","NO","NO",NA,10,10,8,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,10,10,10,9,9,7,9,10,10,8,9,10,10,9,9,10,10,10,10,10,10,10,10,9,10,10,10,9,9,9,9,9,9,9,9,9,9,3,5,9,9,"Soy cauteloso a la hora de probar nuevos canales",7,7,7,8,10,3,5,"Male",57,"De 41 a 60 años","Casado/a",4,"Ninguno","3540","ALICANTE","De 100000 a 499999 habitantes","Estudios universitarios","Trabaja por cuenta ajena","4000 € ó más",6.1,12
"933",2015-04-09 04:20:00,"YES","60-69%","YES","YES","More than five times","Twice or three times","In-store & online","visitboth","Omnichannel customer and user","YES","YES","YES","YES","NO",NA,8,8,7,0,8,NA,NA,NA,NA,NA,NA,"NO","NO","YES","NO","NO","NO",NA,9,10,0,8,10,10,10,5,10,7,10,5,10,4,6,9,10,6,8,10,8,10,8,10,10,8,9,9,10,4,9,9,8,6,3,10,9,9,8,4,10,9,"Me gusta probar nuevos canales por diversión",3,3,4,8,9,7,4,"Male",45,"De 41 a 60 años","Casado/a",4,"Dos","46020","VALENCIA","De 500000 a 1000000 habitantes","Doctorado","Trabaja por cuenta ajena","De 2.500 a 2.999,99 €",0.85,11
"934",2015-04-09 04:22:00,"YES","10-19%","YES","YES","Three or four times","Twice or three times","In-store & online","visitboth","Omnichannel customer and user","YES","NO","YES","YES","NO",NA,7,5,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,10,5,7,7,8,6,7,8,8,8,8,10,10,8,10,8,10,10,10,8,10,10,8,9,10,9,10,8,8,10,10,10,6,5,10,10,10,5,6,10,10,"Soy cauteloso a la hora de probar nuevos canales",5,5,7,10,5,5,6,"Male",37,"De 25 a 40 años","Soltero/a",4,"Ninguno","28030","MADRID","Más de 1000000 habitantes","Enseñanza secundaria (BUP/Bachillerato/FP)","Trabaja por cuenta ajena","De 1.250 a 1.499,99 €",7.4,16
"936",2015-04-09 04:34:00,"YES","50-59%","YES","YES","Once","Twice or three times","In-store & online","visitboth","Omnichannel customer and user","NO","YES","NO","NO","NO",NA,4,5,6,6,6,"NO","YES","NO","NO","NO",NA,"NO","NO","YES","NO","NO","NO",NA,5,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,7,7,7,6,6,6,"Investigar nuevos canales es una pérdida de tiempo",6,6,6,6,6,6,7,"Male",65,"Más de 60 años","Viudo/a",1,"Ninguno","8042","BARCELONA","Más de 1000000 habitantes","Enseñanza primaria (EGB/ESO)","Jubilado","De 1.000 a 1.249,99 €",1.6,6
"940",2015-04-09 05:32:00,"YES","50-59%","YES","YES","More than five times","Once","In-store & online","visitboth","Omnichannel customer and user","YES","NO","NO","NO","NO",NA,10,10,5,5,10,"NO","NO","NO","YES","NO",NA,"YES","NO","NO","NO","NO","NO",NA,10,10,10,10,9,9,9,9,10,10,9,9,9,9,9,9,9,9,10,10,10,10,10,9,9,8,8,9,9,9,9,9,9,8,8,10,10,10,5,5,10,10,"Me gusta comprar en el mismo canal",7,7,7,4,4,5,5,"Female",42,"De 41 a 60 años","Casado/a",2,"Ninguno","33600","ASTURIAS","De 20000 a 99999 habitantes","Enseñanza secundaria (BUP/Bachillerato/FP)","Labores de casa","De 2.000 a 2.499,99 €",21.4,23
"9419",2015-04-21 05:50:00,"YES","10-19%","NO","YES",NA,"Once","Online shopper","visitweb","Online customer_monochannel user","YES","NO","NO","NO","NO",NA,5,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,10,10,10,5,10,5,10,10,10,10,10,10,10,5,10,5,10,10,10,10,10,10,10,7,8,10,10,5,0,10,8,10,8,9,9,6,10,2,2,6,8,"Disfruto explorando canales alternativos",5,5,7,9,0,3,3,"Female",37,"De 25 a 40 años","Vive en pareja (sin casarse)",2,"Ninguno","3600","ALICANTE","De 1000 a 4999 habitantes","Enseñanza secundaria (BUP/Bachillerato/FP)","Trabaja por cuenta ajena","De 500 a 999,99 €",6.6,17
"942",2015-04-09 05:34:00,"YES","70-79%","YES","YES","More than five times","More than five times","In-store & online","visitboth","Omnichannel customer and user","YES","YES","YES","NO","NO",NA,8,7,6,3,9,"NO","NO","YES","YES","NO",NA,"YES","YES","YES","YES","NO","NO",NA,10,10,9,9,10,8,8,9,10,10,8,8,10,8,8,9,10,8,8,10,9,10,10,7,9,9,9,9,8,6,10,9,10,7,8,10,10,10,7,3,8,8,"Soy cauteloso a la hora de probar nuevos canales",7,7,7,8,6,7,3,"Female",25,"De 25 a 40 años","Soltero/a",4,"Ninguno","28041","MADRID","Más de 1000000 habitantes","Estudios universitarios","Trabaja por cuenta ajena","De 500 a 999,99 €",6.9,13
"945",2015-04-09 05:38:00,"YES","40-49%","YES","YES","More than five times","Twice or three times","In-store & online","visitboth","Omnichannel customer and user","YES","YES","NO","NO","NO",NA,9,9,8,8,10,"NO","NO","NO","YES","NO",NA,"YES","YES","NO","NO","NO","NO",NA,7,10,9,10,8,7,10,10,7,7,8,8,7,8,9,10,8,10,7,8,9,7,9,8,9,9,8,9,9,9,8,8,8,5,5,7,7,7,6,6,7,7,"Soy cauteloso a la hora de probar nuevos canales",7,7,8,8,8,6,6,"Male",27,"De 25 a 40 años","Soltero/a",3,"Ninguno","2130","ALBACETE","De 1000 a 4999 habitantes","Estudios universitarios","Parado","De 500 a 999,99 €",66.5,93
"954",2015-04-09 06:31:00,"YES","80-89%","YES","YES","Twice or three times","Twice or three times","In-store & online","visitboth","Omnichannel customer and user","YES","YES","NO","NO","NO",NA,5,7,0,0,10,NA,NA,NA,NA,NA,NA,"YES","YES","NO","YES","NO","NO",NA,10,10,10,10,10,10,5,10,10,10,10,10,8,10,5,7,10,10,9,10,9,10,9,10,10,10,10,10,6,10,10,10,9,10,9,10,10,10,3,6,10,9,"Disfruto explorando canales alternativos",4,5,6,10,10,3,6,"Female",23,"Menos de 25 años","Vive en pareja (sin casarse)",3,"Uno","29260","MÁLAGA","De 20000 a 99999 habitantes","Estudios universitarios","Trabaja por cuenta ajena","De 1.000 a 1.249,99 €",4.2,11
"955",2015-04-09 06:32:00,"YES","50-59%","YES","YES","More than five times","Once","In-store & online","visitboth","Omnichannel customer and user","YES","YES","NO","NO","NO",NA,1,5,7,0,10,NA,NA,NA,NA,NA,NA,"NO","NO","NO","YES","NO","NO",NA,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,3,10,10,10,10,10,10,10,2,10,1,5,5,"Me gusta probar nuevos canales por diversión",5,4,5,10,10,10,1,"Female",24,"Menos de 25 años","Vive en pareja (sin casarse)",4,"Uno","28053","MADRID","De 20000 a 99999 habitantes","Enseñanza secundaria (BUP/Bachillerato/FP)","Estudiante","Menos de 500 €",14.3,10
"96",2015-03-26 04:37:00,"YES","20-29%","YES","YES","Three or four times","None","In-store shopper","visitboth","In-store customer_omnichannel user","YES","NO","NO","NO","NO",NA,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,8,7,8,9,7,8,8,6,7,6,6,7,5,4,5,7,7,9,7,7,8,7,7,7,7,7,6,7,5,7,7,5,5,1,9,8,4,10,0,8,5,"Soy cauteloso a la hora de probar nuevos canales",5,5,6,1,1,10,0,"Female",55,"De 41 a 60 años","Casado/a",2,"Ninguno","15002","CORUÑA, LA","De 100000 a 499999 habitantes","Estudios universitarios","Labores de casa","De 3.000 a 3.499,99 €",3,12
"960",2015-04-09 06:35:00,"YES","50-59%","YES","YES","More than five times","Three or four times","In-store & online","visitboth","Omnichannel customer and user","YES","YES","YES","NO","NO",NA,6,5,2,0,8,NA,NA,NA,NA,NA,NA,"YES","NO","YES","NO","NO","NO",NA,8,8,5,9,7,8,6,3,6,6,7,7,6,6,6,7,8,7,6,9,9,9,9,8,7,6,6,6,5,5,6,6,7,8,8,6,8,6,4,6,5,6,"Me gusta probar nuevos canales por diversión",5,4,4,5,5,5,5,"Female",39,"De 25 a 40 años","Vive en pareja (sin casarse)",2,"Ninguno","36209","PONTEVEDRA","De 100000 a 499999 habitantes","Estudios universitarios","Trabaja por cuenta ajena","De 1.250 a 1.499,99 €",2.8,8
"962",2015-04-09 06:44:00,"YES","10-19%","YES","YES","Twice or three times","Twice or three times","In-store & online","visitboth","Omnichannel customer and user","NO","NO","YES","NO","NO",NA,9,9,8,10,7,"NO","YES","NO","NO","NO",NA,"NO","YES","NO","NO","NO","NO",NA,9,10,8,6,7,5,7,8,9,8,8,9,7,7,9,7,8,6,8,9,6,5,6,8,8,9,8,6,9,6,5,8,9,8,10,6,8,9,10,8,9,5,"Disfruto explorando canales alternativos",9,9,10,7,9,9,10,"Male",24,"Menos de 25 años","Soltero/a",3,"Uno","30620","MURCIA","De 1000 a 4999 habitantes","Enseñanza secundaria (BUP/Bachillerato/FP)","Trabaja por cuenta ajena","De 500 a 999,99 €",20.7,20
"963",2015-04-09 06:50:00,"YES","70-79%","YES","YES","More than five times","Once","In-store & online","visitboth","Omnichannel customer and user","YES","YES","YES","YES","NO",NA,7,2,5,0,5,NA,NA,NA,NA,NA,NA,"NO","YES","NO","NO","NO","NO",NA,8,8,7,8,7,7,6,6,7,6,7,7,8,7,7,8,7,6,7,6,8,7,8,8,6,7,8,7,8,7,8,7,8,8,8,8,9,7,8,8,8,7,"Soy cauteloso a la hora de probar nuevos canales",6,7,6,6,5,6,3,"Female",28,"De 25 a 40 años","Soltero/a",4,"Uno","2005","ALBACETE","De 100000 a 499999 habitantes","Estudios universitarios","Trabaja por cuenta ajena","De 1.500 a 1.999,99 €",14.2,22
